日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=808.0200,=1049.9300,=3773477211134.6602,=3102779815822,=1898972745361.6599,=1.4544,=0.2883,=2.0185,=1.7218,=1.3475
2025-07-08,=812.0400,=1054.9900,=3790932801358.2192,=3115758438846,=1908735534199.3401,=1.4609,=0.2915,=2.0185,=1.7218,=1.3475
2025-07-07,=802.5200,=1042.6200,=3747658625486.4902,=3079826823552,=1886638489363.5803,=1.4442,=0.2816,=2.0196,=1.7218,=1.3475
2025-07-04,=801.7600,=1041.6300,=3744354315238.3188,=3077213084711,=1884877851951.3799,=1.4430,=0.2803,=2.0196,=1.7220,=1.3475
2025-07-03,=801.7900,=1041.6600,=3744997107902.9302,=3076949840144,=1884876740068.7300,=1.4432,=0.2804,=2.0196,=1.7223,=1.3475
2025-07-02,=796.5600,=1034.8700,=3721428154662.7900,=3057832701668,=1872507330969.5295,=1.4341,=0.2771,=2.0196,=1.7223,=1.3475
2025-07-01,=799.9700,=1039.3100,=3736515289421.1699,=3069747735706,=1880508823879.8899,=1.4399,=0.2789,=2.0196,=1.7224,=1.3475
2025-06-30,=803.7000,=1044.1600,=3753462060835.8608,=3083646445367,=1889083426189.0703,=1.4465,=0.2821,=2.0197,=1.7225,=1.3471
2025-06-27,=807.4500,=1048.2300,=3772755939871.1211,=3100856683136,=1897693201564.9397,=1.4519,=0.2856,=2.0197,=1.7226,=1.3471
2025-06-26,=808.4100,=1048.8500,=3778208248198.7500,=3104577905900,=1900163694401.7903,=1.4531,=0.2861,=2.0197,=1.7229,=1.3471
2025-06-25,=822.3900,=1067,=3826135532290.0688,=3141181347241,=1928112014653.9399,=1.4715,=0.2961,=2.0197,=1.7232,=1.3471
2025-06-24,=779.7900,=1011.7200,=3656253970757.1499,=3002573412701,=1832972086252.7800,=1.4062,=0.2608,=2.0197,=1.7233,=1.3471
2025-06-23,=760.1400,=986.2400,=3563627392662.2603,=2926543160330,=1787080725017.7693,=1.3705,=0.2285,=2.0202,=1.7233,=1.3464
2025-06-20,=751.4900,=975.0100,=3521017531703.6694,=2891919972540,=1766858723799.8799,=1.3542,=0.2061,=2.0202,=1.7233,=1.3464
2025-06-19,=753.6700,=977.7300,=3533611035613.4507,=2901558086221,=1771726295928.4702,=1.3588,=0.2117,=2.0202,=1.7233,=1.3464
2025-06-18,=767.7800,=996.0300,=3593561171375.9199,=2955677465442,=1804713155410.1404,=1.3840,=0.2435,=2.0202,=1.7233,=1.3464
2025-06-17,=777.2900,=1008.3800,=3637789695779.8589,=2992997963912,=1826934945296.7600,=1.4011,=0.2574,=2.0202,=1.7234,=1.3464
2025-06-16,=774.5600,=1004.8300,=3622698496507.9199,=2981909850510,=1820573519013.3401,=1.3952,=0.2537,=2.0214,=1.7234,=1.3461
2025-06-13,=764.2800,=990.9500,=3570776127924.5098,=2938784235142,=1792723125968.8306,=1.3767,=0.2358,=2.0214,=1.7235,=1.3461
2025-06-12,=772.2500,=1001.2900,=3608919971990.9902,=2968801452516,=1811448284157.5803,=1.3915,=0.2501,=2.0214,=1.7239,=1.3461
2025-06-11,=773.6300,=1002.7700,=3615857607163.1812,=2973649254096,=1814371937865.1589,=1.3936,=0.2516,=2.0214,=1.7243,=1.3461
2025-06-10,=759.2400,=983.5900,=3548037526685.2998,=2919064508246,=1781024999425.3103,=1.3668,=0.2216,=2.0214,=1.7243,=1.3461
2025-06-09,=769.8000,=997.2700,=3597995522367.5391,=2959301850647,=1805862844768.5996,=1.3861,=0.2441,=2.0216,=1.7244,=1.3459
2025-06-06,=758.3300,=982.4100,=3542288190456.3198,=2916263504027,=1779148341798.2705,=1.3646,=0.2190,=2.0216,=1.7244,=1.3459
2025-06-05,=764.5200,=990.4400,=3573779862240.8188,=2942377000747,=1793522133487.8198,=1.3767,=0.2356,=2.0216,=1.7244,=1.3459
2025-06-04,=757.3300,=981.1200,=3539430335519.1387,=2914802770653,=1776366112021.9695,=1.3635,=0.2174,=2.0216,=1.7245,=1.3459
2025-06-03,=747.4000,=968.2600,=3493766000701.4707,=2877107171794,=1753231462648.5796,=1.3459,=0.2001,=2.0216,=1.7246,=1.3459
2025-05-30,=740.1800,=958.9000,=3461544109577.1611,=2850679552386,=1736123563001.3000,=1.3335,=0.1884,=2.0222,=1.7249,=1.3456
2025-05-29,=744.1400,=963.9600,=3477749539455.3003,=2863401707177,=1745603384215.5095,=1.3397,=0.1944,=2.0222,=1.7251,=1.3461
2025-05-28,=735.6900,=953.0100,=3439651757841.9595,=2831910170327,=1725727918438.4106,=1.3250,=0.1799,=2.0222,=1.7253,=1.3464
2025-05-27,=739.3600,=957.7600,=3457009781288.9600,=2845695603916,=1734357795367.2498,=1.3317,=0.1855,=2.0222,=1.7254,=1.3471
2025-05-26,=740.5300,=959.2800,=3461293578832.4399,=2848699567761,=1737341260197.1499,=1.3333,=0.1873,=2.0222,=1.7255,=1.3475
2025-05-23,=740.9500,=959.8300,=3463036061985.1602,=2850168836713,=1738499070574.5110,=1.3340,=0.1884,=2.0225,=1.7256,=1.3475
2025-05-22,=751.4600,=973.4300,=3512160584862.4790,=2891096103359,=1763257997351.6897,=1.3529,=0.2041,=2.0225,=1.7258,=1.3475
2025-05-21,=755.7100,=978.9500,=3533878943132.3613,=2908435937760,=1772869884087,=1.3613,=0.2128,=2.0225,=1.7261,=1.3475
2025-05-20,=757.9800,=981.8800,=3543972115901.7290,=2916075513957,=1778311266428.8706,=1.3653,=0.2171,=2.0225,=1.7262,=1.3475
2025-05-19,=757.4300,=981.1800,=3541591126610.1401,=2913709095897,=1777161759586.9199,=1.3644,=0.2161,=2.0225,=1.7264,=1.3475
2025-05-16,=757.6600,=981.4700,=3541065467109.5898,=2913078341001,=1777946219662.2805,=1.3642,=0.2158,=2.0228,=1.7268,=1.3475
2025-05-15,=765.8600,=992.0900,=3578775300400.6509,=2944212079566,=1797498827333.6902,=1.3787,=0.2340,=2.0228,=1.7271,=1.3475
2025-05-14,=781.1200,=1011.8600,=3648475561354.0591,=3001656518005,=1833455437019.4204,=1.4055,=0.2532,=2.0228,=1.7273,=1.3475
2025-05-13,=754.6100,=977.5100,=3527202105330.0493,=2901608529999,=1770714084519.5701,=1.3588,=0.2105,=2.0228,=1.7274,=1.3475
2025-05-12,=759.8200,=984.2600,=3550149691815.7896,=2920197358437,=1782963113108.7705,=1.3676,=0.2193,=2.0228,=1.7280,=1.3475
2025-05-09,=742.0900,=961.2100,=3468545636263.3408,=2849717047118,=1740646774909.1101,=1.3359,=0.1919,=2.0242,=1.7285,=1.3471
2025-05-08,=750.5800,=972.2100,=3509083235436.8501,=2882459716512,=1760584400761.3298,=1.3515,=0.2034,=2.0242,=1.7285,=1.3475
2025-05-07,=748.5100,=969.5300,=3497556978042.5703,=2873108510515,=1755935360736.1101,=1.3471,=0.1997,=2.0242,=1.7285,=1.3475
2025-05-06,=743.6800,=963.2800,=3474765114645.9102,=2854596690161,=1744443101019.0801,=1.3383,=0.1928,=2.0242,=1.7285,=1.3475
2025-04-30,=732.9400,=949.3700,=3427215007222.7588,=2815862658159,=1719459599176.4695,=1.3200,=0.1764,=2.0242,=1.7285,=1.3475
2025-04-29,=731.0300,=946.8900,=3419064874693.5112,=2807863516892,=1588163549949.2903,=1.4095,=0.2532,=2.0245,=1.7287,=1.3475
2025-04-28,=732.9600,=949.3900,=3429774447195.5303,=2816863094479,=1592517781972.7305,=1.4176,=0.2575,=2.0245,=1.7289,=1.3475
2025-04-25,=738.5000,=956.5700,=3456101761404.1294,=2837918729976,=1605223050611.2705,=1.4344,=0.2681,=2.0245,=1.7293,=1.3475
2025-04-24,=732.3900,=948.6500,=3429077675740.2100,=2814798421201,=1591561236424.1404,=1.4244,=0.2615,=2.0245,=1.7296,=1.3475
2025-04-23,=735.9900,=953.3100,=3446173703949.7588,=2829634052237,=1599757411016.6897,=1.4320,=0.2662,=2.0245,=1.7300,=1.3475
2025-04-22,=734.9500,=951.9700,=3441078186480.0396,=2825612913964,=1597512760309.0906,=1.4299,=0.2655,=2.0247,=1.7304,=1.3475
2025-04-21,=736.2700,=953.6800,=3447903369463.1602,=2830460016695,=1601006187094.3003,=1.4328,=0.2660,=2.0247,=1.7305,=1.3475
2025-04-18,=732.1600,=948.3500,=3428499680373.3013,=2814318835903,=1592437467495.3796,=1.4274,=0.2629,=2.0247,=1.7307,=1.3475
2025-04-17,=727.7000,=942.5800,=3409010821975.8701,=2797270098260,=1581853505160.7705,=1.4192,=0.2585,=2.0247,=1.7309,=1.3475
2025-04-16,=728.0800,=943.0700,=3412655819697.5801,=2799890867172,=1705215837078.1399,=1.4208,=0.2596,=2.0247,=1.7311,=1.3475
2025-04-15,=729.5100,=944.5600,=3418202360389.6792,=2804271472700,=1708565545121.4500,=1.4225,=0.2601,=2.0248,=1.7312,=1.3475
2025-04-14,=731.8400,=947.5700,=3429110803404.5796,=2813321596675,=1714006900673.8794,=1.4279,=0.2623,=2.0248,=1.7314,=1.3475
2025-04-11,=731.4200,=947.0300,=3429185180336.2500,=2811938796845,=1713288470590.0698,=1.4282,=0.2627,=2.0248,=1.7314,=1.3475
2025-04-10,=729.8700,=945.0200,=3419209065186.7305,=2806296632357,=1581382589748.7400,=1.4288,=0.2635,=2.0248,=1.7315,=1.3475
2025-04-09,=719.6800,=931.8300,=3368406466376.5400,=2765285863053,=1560565910868.3501,=1.4075,=0.2538,=2.0248,=1.7317,=1.3475
2025-04-08,=705.8400,=913.9000,=3307339711987.4199,=2714998348188,=1528966084850.8701,=1.3820,=0.2363,=2.0250,=1.7319,=1.3464
2025-04-07,=694.7100,=899.5000,=3258959718588.5391,=2675796882595,=1506465187281.5906,=1.3618,=0.2129,=2.0250,=1.7319,=1.3464
2025-04-03,=771.8500,=999.3800,=3606223332004.5811,=2960724700024,=1675984556622.4297,=1.5075,=0.3039,=2.0250,=1.7320,=1.3464
2025-04-02,=773.2300,=1001.1600,=3612300949794.1782,=2964843388451,=1678352797245.6396,=1.5100,=0.3050,=2.0250,=1.7320,=1.3464
2025-04-01,=769.0900,=995.8100,=3592320732879.1899,=2947517548543,=1668976768042.7097,=1.5017,=0.2985,=2.0250,=1.7320,=1.3464
2025-03-31,=770.7300,=997.9200,=3599123007403.5508,=2952679559154,=1673649667490.4902,=1.5045,=0.3007,=2.0252,=1.7320,=1.3461
2025-03-28,=785.4000,=1016.9200,=3669143097858.3501,=3009584201703,=1706711851215.0093,=1.5524,=0.3356,=2.0252,=1.7320,=1.3461
2025-03-27,=785.8500,=1017.5000,=3665266664143.0991,=3006281679863,=1707313137005.8896,=1.5569,=0.3378,=2.0252,=1.7323,=1.3461
2025-03-26,=784.7000,=1016.0100,=3657837499449.2510,=3000141096374,=1704903392140.7798,=1.5572,=0.3379,=2.0252,=1.7326,=1.3461
2025-03-25,=785.2400,=1016.7100,=3658399442856.4692,=3000168476268,=1705389043992.6101,=1.5582,=0.3384,=2.0252,=1.7326,=1.3461
2025-03-24,=788.4000,=1020.8000,=3677957504911.4600,=3012846089502,=1713062072772.3501,=1.5665,=0.3452,=2.0259,=1.7326,=1.3456
2025-03-21,=789.3000,=1021.9700,=3680130539293.4692,=3015418915641,=1714380895532.5603,=1.5682,=0.3464,=2.0259,=1.7329,=1.3456
2025-03-20,=802.3600,=1038.8700,=3741248387394.2788,=3066514487285,=1745096332566.5898,=1.5943,=0.3658,=2.0259,=1.7332,=1.3456
2025-03-19,=808.8500,=1047.2900,=3771538630198.0791,=3090842400898,=1759325076932.8899,=1.6072,=0.3723,=2.0259,=1.7332,=1.3456
2025-03-18,=808.8900,=1047.3400,=3771654352090.7490,=3091177000880,=1759875886958.8796,=1.6072,=0.3724,=2.0259,=1.7332,=1.3456
2025-03-17,=807.7200,=1045.8200,=3767075290058.9600,=3087654191555,=1756631130379.6697,=1.6053,=0.3708,=2.0261,=1.7335,=1.3449
2025-03-14,=816.9500,=1057.7700,=3654077878985.4585,=3012120819231,=1774398508477.4402,=1.5663,=0.3449,=2.0261,=1.7338,=1.3449
2025-03-13,=791.0800,=1024.2800,=3533421839872.8198,=2916401106838,=1716669654621.7705,=1.5146,=0.3086,=2.0261,=1.7339,=1.3449
2025-03-12,=796.1800,=1030.8700,=3553443504677.2988,=2934362019188,=1727980926418.9309,=1.5232,=0.3165,=2.0261,=1.7339,=1.3449
2025-03-11,=791.7500,=1025.1500,=3524436995597.7896,=2912693653979,=1717545604098.3203,=1.5107,=0.3064,=2.0261,=1.7340,=1.3449
2025-03-10,=788.8200,=1021.3500,=3512742196360.7100,=2902953186815,=1711068906114.8000,=1.5057,=0.3037,=2.0263,=1.7342,=1.3448
2025-03-07,=795,=1029.3500,=3533580630511.6787,=2922801517990,=1723838708039.0803,=1.5160,=0.3084,=2.0263,=1.7342,=1.3448
2025-03-06,=808.2700,=1046.5300,=3598008263755.6992,=2975018503322,=1754395636703.1399,=1.5436,=0.3304,=2.0263,=1.7342,=1.3448
2025-03-05,=789.4100,=1022.1100,=3513474162292.3604,=2908075616343,=1711845410227.1399,=1.5073,=0.3047,=2.0263,=1.7344,=1.3448
2025-03-04,=789.7800,=1022.5900,=3506715463043.9189,=2904192624392,=1711537946813.9304,=1.5044,=0.3023,=2.0263,=1.7346,=1.3448
2025-03-03,=785.7500,=1017.3700,=3631989730446.2212,=2994360398140,=1796520115496.4895,=1.4576,=0.2770,=2.0264,=1.7349,=1.3440
2025-02-28,=788.7800,=1021.3000,=3650130035451.5298,=3007454417446,=1803661936254.1399,=1.4649,=0.2799,=2.0264,=1.7352,=1.3440
2025-02-27,=814.2300,=1054.2400,=3779576474138.1099,=3111991794806,=1862007253699.7495,=1.5168,=0.3087,=2.0264,=1.7354,=1.3440
2025-02-26,=815.6800,=1056.1200,=3766113587597.6211,=3106111236969,=1865963545078.8899,=1.5114,=0.3063,=2.0264,=1.7356,=1.3440
2025-02-25,=795.2200,=1029.6300,=3656569829487.8301,=3020891542802,=1819566722819.9700,=1.4675,=0.2830,=2.0264,=1.7357,=1.3440
2025-02-24,=807.4800,=1045.5100,=3712790257039.2002,=3068385767467,=1847662576228,=1.4900,=0.2962,=2.0265,=1.7358,=1.3434
2025-02-21,=812.3200,=1051.7700,=3736881251504.6592,=3088216118989,=1858680595697.3201,=1.4997,=0.2992,=2.0265,=1.7358,=1.3434
2025-02-20,=795.7600,=1030.3400,=3665069573264.5698,=3026832537230,=1820116023327.2104,=1.4709,=0.2848,=2.0265,=1.7358,=1.3434
2025-02-19,=798.5300,=1033.9200,=3673663992444.0698,=3035382853249,=1826965688961.6897,=1.4743,=0.2859,=2.0265,=1.7364,=1.3434
2025-02-18,=788.3000,=1020.6800,=3622377096532.2598,=2996181875210,=1803347070390.4199,=1.4537,=0.2761,=2.0265,=1.7369,=1.3434
2025-02-17,=809.4600,=1048.0700,=3717935329634.1592,=3076253222830,=1852787855783.0601,=1.4921,=0.2968,=2.0267,=1.7371,=1.3431
2025-02-14,=806.8700,=1044.7200,=3701150513146.5190,=3065089464144,=1846990511085.7903,=1.4854,=0.2933,=2.0267,=1.7372,=1.3431
2025-02-13,=805.0900,=1042.4100,=3693960052952.1909,=3058639193297,=1842698563465.7100,=1.4825,=0.2913,=2.0267,=1.7373,=1.3431
2025-02-12,=809.7900,=1048.5000,=3713984443931.3306,=3075700425322,=1853619672681.4600,=1.4905,=0.2953,=2.0267,=1.7375,=1.3431
2025-02-11,=796.8900,=1031.8000,=3656022702170.3799,=3027071619384,=1823948645805.2009,=1.4672,=0.2830,=2.0267,=1.7376,=1.3431
2025-02-10,=802.7000,=1039.3200,=3682190760398.1299,=3048751521550,=1837643651521.5603,=1.4778,=0.2877,=2.0267,=1.7376,=1.3428
2025-02-07,=801.2200,=1037.4100,=3675402271564.9692,=3043291879151,=1834263348329.0200,=1.4750,=0.2864,=2.0267,=1.7379,=1.3428
2025-02-06,=784.8500,=1016.2000,=3600982749720.2100,=2980202300556,=1796378514275.1599,=1.4452,=0.2715,=2.0267,=1.7382,=1.3428
2025-02-05,=772.4000,=1000.0900,=3546228696822.2100,=2934886373570,=1767534759828.1802,=1.4232,=0.2634,=2.0267,=1.7382,=1.3428
2025-01-27,=771.2500,=998.5900,=3539645723820.9902,=2929813971506,=1764930970243.3203,=1.4205,=0.2628,=2.0267,=1.7382,=1.3428
2025-01-24,=792.2500,=1025.7900,=3632170607624.9600,=3006425657970,=1813706390508.2400,=1.4577,=0.2775,=2.0268,=1.7383,=1.3427
2025-01-23,=782.9500,=1013.7500,=3594036551047.9990,=2976049791136,=1792722956243.2195,=1.4424,=0.2701,=2.0268,=1.7383,=1.3427
2025-01-22,=780.0600,=1010,=3574445293215.8589,=2959134523896,=1785629278891.6609,=1.4345,=0.2681,=2.0268,=1.7384,=1.3427
2025-01-21,=783.6600,=1014.6400,=3589976989694.8608,=2971322622922,=1794102148876.9197,=1.4407,=0.2693,=2.0268,=1.7385,=1.3427
2025-01-20,=781.6000,=1011.8100,=3582222628010.5996,=2964919363935,=1788845722931.7102,=1.4373,=0.2686,=2.0268,=1.7387,=1.3427
2025-01-17,=777.6700,=1006.7300,=3564907490963.7100,=2950666849436,=1780132170077.1699,=1.4304,=0.2670,=2.0271,=1.7388,=1.3425
2025-01-16,=775.3800,=1003.7600,=3553117918445.8389,=2940741722669,=1774887037025.4299,=1.4256,=0.2649,=2.0271,=1.7390,=1.3425
2025-01-15,=776.5200,=1005.2300,=3560465894005.2002,=2946139847845,=1777455340036.4497,=1.4286,=0.2661,=2.0271,=1.7391,=1.3425
2025-01-14,=784.0900,=1015.0400,=3593474522525.6704,=2972239243769,=1795121858414.6902,=1.4418,=0.2683,=2.0271,=1.7392,=1.3425
2025-01-13,=752.6100,=974.2800,=3456705517487.6797,=2858374551808,=1721583585810.5198,=1.3869,=0.2445,=2.0271,=1.7392,=1.3425
2025-01-10,=749.5500,=970.3200,=3442781135516.6099,=2846758209380,=1714160136533.2998,=1.3814,=0.2392,=2.0281,=1.7395,=1.3418
2025-01-09,=762.6700,=987.3100,=3500648074287.4609,=2894331960997,=1744539737529.2002,=1.4046,=0.2557,=2.0281,=1.7398,=1.3418
2025-01-08,=766.8900,=992.7600,=3520506902712.9199,=2911120185508,=1754105467556.7598,=1.4125,=0.2590,=2.0281,=1.7399,=1.3418
2025-01-07,=773.6800,=1001.5600,=3552321721458.5308,=2936259842721,=1770063453150.0300,=1.4253,=0.2638,=2.0281,=1.7400,=1.3418
2025-01-06,=765.1800,=990.5400,=3516376039988.1699,=2905760569906,=1750236769110.8501,=1.4109,=0.2578,=2.0281,=1.7401,=1.3418
2025-01-03,=765.7500,=991.2900,=3518037217659.4102,=2906856719130,=1752239244941.0002,=1.4115,=0.2579,=2.0291,=1.7402,=1.3414
2025-01-02,=787.5000,=1019.4400,=3584591042673.0205,=2988012758489,=1802396752275.5005,=1.4555,=0.2730,=2.0291,=1.7403,=1.3414
2024-12-31,=831.4900,=1076.4000,=3782111080173.9902,=3153061183191,=1904505533735.6296,=1.5357,=0.3161,=2.0291,=1.7403,=1.3414
2024-12-30,=870.6200,=1127.0400,=3961499453076.4702,=3302633934375,=1994166474869.1504,=1.6085,=0.3625,=2.0291,=1.7404,=1.3414
2024-12-27,=862.3700,=1116.2600,=3925396875220.3301,=3271585135963,=1974587708425.4705,=1.5937,=0.3551,=2.0291,=1.7406,=1.3414
2024-12-26,=855.7500,=1107.5000,=3898559366703.6401,=3247673016051,=1958815617871.0696,=1.5819,=0.3477,=2.0294,=1.7406,=1.3409
2024-12-25,=855.1000,=1106.6500,=3898072809591.7412,=3247894536607,=1957799219308.1604,=1.5817,=0.3475,=2.0294,=1.7407,=1.3409
2024-12-24,=860.1900,=1113.2500,=3920968520248.1304,=3269613523494,=1969553020014.9204,=1.5910,=0.3526,=2.0294,=1.7407,=1.3409
2024-12-23,=844.7600,=1093.1800,=3844178278962.5098,=3204488922471,=1934257902810.4600,=1.5597,=0.3308,=2.0294,=1.7408,=1.3409
2024-12-20,=855.7800,=1107.4500,=3892198093940.7095,=3244307426162,=1958989815181.6101,=1.5792,=0.3453,=2.0294,=1.7409,=1.3409
2024-12-19,=852.8400,=1102.3100,=3876908596013.3496,=3231429183747,=1951867139406.6399,=1.5706,=0.3379,=2.0298,=1.7410,=1.3407
2024-12-18,=854.6300,=1104.6200,=3884301778904.6992,=3238144250514,=1955398124239.3601,=1.5736,=0.3394,=2.0298,=1.7411,=1.3407
2024-12-17,=855.7600,=1105.9600,=3888950591671.0498,=3241430142385,=1957689007096.9304,=1.5752,=0.3403,=2.0298,=1.7411,=1.3407
2024-12-16,=856.2200,=1106.5600,=3891519410557.0898,=3242508256839,=1958043415568.3201,=1.5762,=0.3418,=2.0298,=1.7416,=1.3407
2024-12-13,=869.0800,=1123.1800,=3948858412277.6011,=3291251783363,=1987853657145.0610,=1.5994,=0.3553,=2.0298,=1.7421,=1.3407
2024-12-12,=896.0200,=1157.8000,=4065150788925.3501,=3386717903849,=2050072536681.8596,=1.6461,=0.3889,=2.0307,=1.7423,=1.3402
2024-12-11,=883.7600,=1141.8600,=4010384061290.2100,=3339780482548,=2022275059200.6797,=1.6233,=0.3689,=2.0307,=1.7425,=1.3402
2024-12-10,=886.2200,=1145.0300,=4018985943370.3799,=3347279932413,=2028266377527.5005,=1.6268,=0.3712,=2.0307,=1.7427,=1.3402
2024-12-09,=877.7900,=1133.9900,=3984335107101.7100,=3317836182172,=2009186731506.9800,=1.6124,=0.3623,=2.0307,=1.7428,=1.3402
2024-12-06,=886.7100,=1145.5100,=4023223319693.6689,=3351470089737,=2029565692036.6299,=1.6281,=0.3722,=2.0307,=1.7428,=1.3402
2024-12-05,=875.6700,=1131.2600,=3970783758245.9302,=3307810186991,=2003837161796.4995,=1.6069,=0.3589,=2.0309,=1.7428,=1.3399
2024-12-04,=865.8800,=1118.5900,=3927115638148.0410,=3271485027563,=1981528251818.0200,=1.5892,=0.3515,=2.0309,=1.7429,=1.3399
2024-12-03,=875.9900,=1131.6400,=3971066320179.4902,=3308226892280,=2004879950831.8799,=1.6070,=0.3588,=2.0309,=1.7429,=1.3399
2024-12-02,=876.0200,=1131.6800,=3972563090023.7300,=3308028548502,=2005359725458.4104,=1.6076,=0.3593,=2.0309,=1.7430,=1.3399
2024-11-29,=865.8200,=1118.5000,=3925277337360.4209,=3196755349403,=1981967594870.2300,=1.5884,=0.3515,=2.0309,=1.7431,=1.3399
2024-11-28,=842.8600,=1088.8500,=3832357779952.2100,=3119087389839,=1929338446389.9399,=1.5508,=0.3274,=2.0325,=1.7432,=1.3391
2024-11-27,=851.5300,=1099.8800,=3868159943470.9199,=3146824879019,=1949187568254.4800,=1.5648,=0.3355,=2.0325,=1.7433,=1.3391
2024-11-26,=831.4000,=1073.8800,=3782974310122.5303,=3077911424198,=1902879941061.0601,=1.5304,=0.3146,=2.0325,=1.7437,=1.3391
2024-11-25,=832.4000,=1075.1800,=3782843835621.6211,=3079553133472,=1905181566782.3496,=1.5303,=0.3144,=2.0325,=1.7442,=1.3391
2024-11-22,=838.6400,=1083.2300,=3805381282364.8188,=3097171018783,=1919973575087.3704,=1.5395,=0.3207,=2.0325,=1.7444,=1.3391
2024-11-21,=881.4600,=1138.5400,=3997910194058.2798,=3252283827474,=2018410904525.8303,=1.6173,=0.3628,=2.0326,=1.7446,=1.3390
2024-11-20,=872.1500,=1126.5100,=3961178459823.9390,=3221938896304,=1997027118504.1096,=1.6025,=0.3560,=2.0326,=1.7447,=1.3390
2024-11-19,=870.7800,=1124.7500,=3953906611613.3979,=3217446562011,=1993435841830.5200,=1.5995,=0.3551,=2.0326,=1.7448,=1.3390
2024-11-18,=854.4000,=1103.5800,=3886988572233.9702,=3162047182633,=1955659383491.4800,=1.5725,=0.3396,=2.0326,=1.7449,=1.3390
2024-11-15,=864.6000,=1116.7600,=3940454167135.3599,=3204000939181,=1978570918652.1899,=1.5941,=0.3528,=2.0326,=1.7450,=1.3390
2024-11-14,=902.3900,=1165.5700,=4103191126458.5010,=3336213455649,=2065880994598.3203,=1.6599,=0.4030,=2.0326,=1.7451,=1.3365
2024-11-13,=915.8800,=1183,=4156976241274.0190,=3379565375817,=2096459860345.0400,=1.6817,=0.4267,=2.0326,=1.7453,=1.3365
2024-11-12,=919.9600,=1188.2600,=4158776247238.1499,=3385917695885,=2106105334938.2600,=1.6824,=0.4269,=2.0326,=1.7454,=1.3365
2024-11-11,=940.7600,=1215.1400,=4254932946585.5088,=3464727500267,=2153491906543.3611,=1.7213,=0.4699,=2.0326,=1.7455,=1.3365
2024-11-08,=939.1400,=1213.0500,=4254498262130.7798,=3465441519307,=2150023329346.3601,=1.7211,=0.4693,=2.0326,=1.7456,=1.3365
2024-11-07,=964.2200,=1245.4100,=4365131483321.8301,=3551212483503,=2206877247617.3901,=1.7659,=0.5200,=2.0332,=1.7458,=1.3362
2024-11-06,=895.5600,=1156.7300,=4064603395338.7305,=3309770828868,=2049985979355.6997,=1.6443,=0.3835,=2.0332,=1.7456,=1.3362
2024-11-05,=898.0600,=1159.9600,=4055435660563.3389,=3309900703736,=2054443666901.5803,=1.6406,=0.3793,=2.0332,=1.7458,=1.3362
2024-11-04,=852.0200,=1100.5000,=3861409060827.3809,=3150634827697,=1948879188731.6104,=1.5621,=0.3347,=2.0332,=1.7458,=1.3362
2024-11-01,=820.0700,=1059.2300,=3721863459459.0288,=3038239289884,=1875189178947.3303,=1.5057,=0.2991,=2.0332,=1.7458,=1.3362
2024-10-31,=829.7000,=1071.6700,=3763121847921.0601,=3070903014731,=1896984674237.3396,=1.5224,=0.3091,=2.0334,=1.7459,=1.3355
2024-10-30,=807.2500,=1042.6800,=3679430651172.3999,=2998230696697,=1844747040139.8799,=1.5050,=0.2990,=2.0334,=1.7460,=1.3355
2024-10-29,=809.4300,=1045.4800,=3690441909896.7100,=3005276005480,=1826671484304.5000,=1.5164,=0.3042,=2.0334,=1.7462,=1.3355
2024-10-28,=818.2500,=1056.8800,=3735883221879.2202,=3040891688057,=1846883241201.5095,=1.5354,=0.3189,=2.0334,=1.7464,=1.3355
2024-10-25,=817.3500,=1055.7200,=3730619129254.2510,=3035008395010,=1844679916874.4299,=1.5346,=0.3179,=2.0334,=1.7466,=1.3355
2024-10-24,=810.9800,=1047.0300,=3705177373195.7100,=3011852938786,=1830124744316.0601,=1.5232,=0.3104,=2.0337,=1.7468,=1.3355
2024-10-23,=812.4100,=1048.8400,=3710042190392.1016,=3017674978590,=1833319913315.3101,=1.5255,=0.3130,=2.0337,=1.7469,=1.3355
2024-10-22,=816.6100,=1054.2600,=3730894610410.3291,=3033283996469,=1842569426759.4199,=1.5341,=0.3172,=2.0337,=1.7471,=1.3355
2024-10-21,=809.9600,=1045.6800,=3703733726777.8398,=3010700715954,=1827301889858.5701,=1.5229,=0.3103,=2.0337,=1.7473,=1.3355
2024-10-18,=827.1600,=1067.5000,=3774875197340.9600,=3067962950568,=1865503103833.2004,=1.5513,=0.3262,=2.0337,=1.7475,=1.3355
2024-10-17,=773.9400,=998.6700,=3552509144938.5508,=2885513888498,=1744860551533.1597,=1.4597,=0.2795,=2.0339,=1.7475,=1.3353
2024-10-16,=778.9700,=1004.9900,=3578537889297.4702,=2908257270812,=1756515419437.9702,=1.4702,=0.2847,=2.0339,=1.7475,=1.3353
2024-10-15,=773.7400,=998.2500,=3569623617845.2803,=2898338231848,=1745147623709.5000,=1.4665,=0.2826,=2.0339,=1.7482,=1.3353
2024-10-14,=802.5400,=1035.3500,=3701149429160.1001,=3004401704528,=1809985428821.5110,=1.5205,=0.3065,=2.0339,=1.7489,=1.3353
